"Open","High","Low","Close","Volume","Adjusted","Date"
0,63.5,61.279999,63.099998,80870000,63.099998,"1962-12-31"
0,66.589996,62.32,66.199997,101970000,66.199997,"1963-01-31"
66.309998,66.959999,64.080002,64.290001,79120000,64.290001,"1963-02-28"
0,67.010002,63.799999,66.57,74760000,66.57,"1963-03-29"
0,70.18,66.230003,69.800003,106290000,69.800003,"1963-04-30"
0,71.139999,69.029999,70.800003,105070000,70.800003,"1963-05-31"
0,71.239998,68.779999,69.370003,90580000,69.370003,"1963-06-28"
0,70.480003,67.540001,69.129997,76310000,69.129997,"1963-07-31"
0,72.709999,68.639999,72.5,91650000,72.5,"1963-08-30"
0,73.870003,71.279999,71.699997,106620000,71.699997,"1963-09-30"
0,75.18,71.57,74.010002,122360000,74.010002,"1963-10-31"
0,74.440002,69.480003,73.230003,93990000,73.230003,"1963-11-29"
0,75.360001,73.019997,75.019997,98660000,75.019997,"1963-12-31"
0,77.779999,74.82,77.040001,116620000,77.040001,"1964-01-31"
0,78.309998,76.360001,77.800003,88110000,77.800003,"1964-02-28"
0,79.889999,77.5,78.980003,113760000,78.980003,"1964-03-31"
0,81.199997,78.669998,79.459999,123490000,79.459999,"1964-04-30"
0,81.809998,79.459999,80.370003,99150000,80.370003,"1964-05-28"
0,82.099998,78.150002,81.690002,96150000,81.690002,"1964-06-30"
0,84.330002,81.459999,83.18,102590000,83.18,"1964-07-31"
0,83.489998,80.800003,81.830002,82280000,81.830002,"1964-08-31"
0,84.800003,81.57,84.18,109770000,84.18,"1964-09-30"
0,85.699997,83.650002,84.860001,106550000,84.860001,"1964-10-30"
0,86.800003,84.099998,84.419998,93640000,84.419998,"1964-11-30"
0,85.18,82.650002,84.75,104010000,84.75,"1964-12-31"
0,88.190002,83.769997,87.559998,109130000,87.559998,"1965-01-29"
0,88.059998,85.25,87.43,112280000,87.43,"1965-02-26"
0,87.93,85.650002,86.160004,124830000,86.160004,"1965-03-31"
0,89.639999,85.870003,89.110001,119120000,89.110001,"1965-04-30"
0,90.68,87.239998,88.419998,110190000,88.419998,"1965-05-28"
0,88.800003,80.730003,84.120003,128160000,84.120003,"1965-06-30"
0,86.470001,83.300003,85.25,85150000,85.25,"1965-07-30"
0,87.790001,84.800003,87.169998,109070000,87.169998,"1965-08-31"
0,91.129997,86.690002,89.959999,155180000,89.959999,"1965-09-30"
0,93.190002,89.300003,92.419998,164090000,92.419998,"1965-10-29"
0,93.300003,90.809998,91.610001,147110000,91.610001,"1965-11-30"
0,93.07,89.199997,92.43,191050000,92.43,"1965-12-31"
0,94.639999,91.629997,92.879997,182910000,92.879997,"1966-01-31"
0,94.720001,90.43,91.220001,165790000,91.220001,"1966-02-28"
0,91.650002,86.690002,89.230003,191360000,89.230003,"1966-03-31"
0,93.019997,88.959999,91.059998,186160000,91.059998,"1966-04-29"
0,91.75,83.18,86.129997,171290000,86.129997,"1966-05-31"
0,87.739998,83.75,84.739998,140450000,84.739998,"1966-06-30"
0,88.190002,83.050003,83.599998,119810000,83.599998,"1966-07-29"
0,84.699997,73.910004,77.099998,162430000,77.099998,"1966-08-31"
0,80.809998,75.029999,76.559998,120030000,76.559998,"1966-09-30"
0,80.910004,72.279999,80.199997,146210000,80.199997,"1966-10-31"
0,83.010002,78.889999,80.449997,145780000,80.449997,"1966-11-30"
0,83.879997,79.489998,80.330002,165070000,80.330002,"1966-12-30"
0,88.169998,79.43,86.610001,207410000,86.610001,"1967-01-31"
0,89,85.610001,86.779999,182950000,86.779999,"1967-02-28"
0,91.720001,86.669998,90.199997,224640000,90.199997,"1967-03-31"
0,94.769997,87.860001,94.010002,187650000,94.010002,"1967-04-28"
0,95.25,88.709999,89.080002,218420000,89.080002,"1967-05-31"
0,93.279999,87.190002,90.639999,212590000,90.639999,"1967-06-30"
0,95.510002,90.120003,94.75,216730000,94.75,"1967-07-31"
0,96.669998,92.010002,93.639999,207800000,93.639999,"1967-08-31"
0,98.309998,93,96.709999,204960000,96.709999,"1967-09-29"
0,98.25,93.290001,93.300003,224780000,93.300003,"1967-10-31"
0,95.510002,90.089996,94,211430000,94,"1967-11-30"
0,96.900002,93.410004,96.470001,229460000,96.470001,"1967-12-29"
0,97.839996,91.269997,92.239998,262770000,92.239998,"1968-01-31"
0,93.440002,86.730003,89.360001,174380000,89.360001,"1968-02-29"
0,91.089996,86.989998,90.199997,192610000,90.199997,"1968-03-29"
0,98.610001,91.110001,97.459999,295420000,97.459999,"1968-04-30"
0,100.190002,95.800003,98.68,291980000,98.68,"1968-05-31"
0,102.839996,98.720001,99.580002,257290000,99.580002,"1968-06-28"
0,103.669998,96.839996,97.739998,242450000,97.739998,"1968-07-30"
0,99.669998,95.790001,98.860001,193970000,98.860001,"1968-08-30"
0,103.629997,98.309998,102.669998,228300000,102.669998,"1968-09-30"
0,105.779999,101.800003,103.410004,272200000,103.410004,"1968-10-31"
0,109.089996,101.849998,108.370003,251850000,108.370003,"1968-11-29"
0,109.370003,102.980003,103.860001,267480000,103.860001,"1968-12-31"
0,104.870003,96.629997,103.010002,266600000,103.010002,"1969-01-31"
0,104.610001,97.360001,98.129997,207490000,98.129997,"1969-02-28"
0,102.349998,97.059998,101.510002,199110000,101.510002,"1969-03-28"
0,104.559998,99.080002,103.690002,236930000,103.690002,"1969-04-30"
0,106.739998,102.290001,103.459999,256580000,103.459999,"1969-05-29"
0,103.75,95.209999,97.709999,235130000,97.709999,"1969-06-30"
0,100.330002,88.040001,91.830002,228250000,91.830002,"1969-07-31"
0,96.43,91.480003,95.510002,201680000,95.510002,"1969-08-29"
0,96.620003,91.769997,93.120003,219150000,93.120003,"1969-09-30"
0,98.830002,91.660004,97.120003,310110000,97.120003,"1969-10-31"
0,99.230003,92.239998,93.809998,213600000,93.809998,"1969-11-28"
0,94.470001,88.620003,92.059998,272350000,92.059998,"1969-12-31"
0,94.25,84.419998,85.019997,221090000,85.019997,"1970-01-30"
0,90.330002,84.639999,89.5,228380000,89.5,"1970-02-27"
0,91.07,86.190002,89.629997,212880000,89.629997,"1970-03-31"
0,90.699997,79.309998,81.519997,223120000,81.519997,"1970-04-30"
0,82.32,68.610001,76.550003,258220000,76.550003,"1970-05-29"
0,79.959999,72.25,72.720001,226420000,72.720001,"1970-06-30"
0,79.029999,70.690002,78.050003,227740000,78.050003,"1970-07-31"
0,82.470001,74.129997,81.519997,218690000,81.519997,"1970-08-31"
0,84.989998,79.949997,84.300003,303290000,84.300003,"1970-09-30"
0,87.75,82.290001,83.25,261370000,83.25,"1970-10-30"
0,87.599998,82.230003,87.199997,230290000,87.199997,"1970-11-30"
0,92.989998,86.110001,92.150002,335240000,92.150002,"1970-12-31"
0,96.489998,90.639999,95.879997,348490000,95.879997,"1971-01-29"
0,99.589996,94.919998,96.75,371190000,96.75,"1971-02-26"
0,102.029999,96.110001,100.309998,389880000,100.309998,"1971-03-31"
0,105.599998,99.629997,103.949997,401580000,103.949997,"1971-04-30"
0,104.419998,98.68,99.629997,307360000,99.629997,"1971-05-28"
0,102.07,96.919998,98.699997,303590000,98.699997,"1971-06-30"
0,101.519997,95.080002,95.580002,265240000,95.580002,"1971-07-30"
0,101.510002,92.809998,99.029999,320520000,99.029999,"1971-08-31"
0,102.25,96.970001,98.339996,252720000,98.339996,"1971-09-30"
0,100.959999,92.959999,94.230003,280080000,94.230003,"1971-10-29"
0,96.080002,89.339996,93.989998,276410000,93.989998,"1971-11-30"
0,102.209999,93.949997,102.089996,377680000,102.089996,"1971-12-31"
0,105,100.870003,103.940002,379490000,103.940002,"1972-01-31"
0,107.160004,103.099998,106.57,376260000,106.57,"1972-02-29"
0,109.75,105.860001,107.199997,403650000,107.199997,"1972-03-30"
0,111.110001,106.18,107.669998,367990000,107.669998,"1972-04-28"
0,111.480003,103.830002,109.529999,335850000,109.529999,"1972-05-31"
0,110.510002,105.940002,107.139999,314510000,107.139999,"1972-06-30"
0,110.269997,104.43,107.389999,288900000,107.389999,"1972-07-31"
0,113.449997,107.059998,111.089996,356930000,111.089996,"1972-08-31"
0,112.120003,107.349998,110.550003,246190000,110.550003,"1972-09-29"
0,112.260002,106.269997,111.580002,317300000,111.580002,"1972-10-31"
0,117.910004,111.32,116.669998,405570000,116.669998,"1972-11-30"
0,119.790001,114.629997,118.050003,344730000,118.050003,"1972-12-29"
0,121.739998,114.970001,116.029999,393750000,116.029999,"1973-01-31"
0,118.980003,109.800003,111.68,318190000,111.68,"1973-02-28"
0,115.610001,107.410004,111.519997,343400000,111.519997,"1973-03-30"
0,113.650002,105.440002,106.970001,277990000,106.970001,"1973-04-30"
0,112.25,101.360001,104.949997,337260000,104.949997,"1973-05-31"
0,109.519997,101.449997,104.260002,268700000,104.260002,"1973-06-29"
0,111.040001,100.440002,108.220001,307780000,108.220001,"1973-07-31"
0,108.169998,99.739998,104.25,274460000,104.25,"1973-08-31"
0,110.449997,102.129997,108.43,329070000,108.43,"1973-09-28"
0,112.82,107.080002,108.290001,422900000,108.290001,"1973-10-31"
0,109.199997,94.879997,95.959999,399900000,95.959999,"1973-11-30"
0,99.089996,91.050003,97.550003,384380000,97.550003,"1973-12-31"
0,100.940002,91.620003,96.57,363150000,96.57,"1974-01-31"
0,97.43,89.529999,96.220001,256810000,96.220001,"1974-02-28"
0,101.050003,93.440002,93.980003,309600000,93.980003,"1974-03-29"
0,95.419998,88.620003,90.309998,254270000,90.309998,"1974-04-30"
0,93.589996,85.870003,87.279999,275150000,87.279999,"1974-05-31"
0,93.760002,85.129997,86,245340000,86,"1974-06-28"
0,86.889999,78.959999,79.309998,274090000,79.309998,"1974-07-31"
0,83.529999,69.370003,72.150002,280100000,72.150002,"1974-08-30"
0,73.010002,62.52,63.540001,280050000,63.540001,"1974-09-30"
0,75.900002,60.959999,73.900002,377100000,73.900002,"1974-10-31"
0,77.410004,66.849998,69.970001,286790000,69.970001,"1974-11-29"
0,69.800003,64.129997,68.559998,315150000,68.559998,"1974-12-31"
0,78.690002,68.650002,76.980003,432550000,76.980003,"1975-01-31"
0,83.559998,76,81.589996,423640000,81.589996,"1975-02-28"
0,87.080002,80.080002,83.360001,453610000,83.360001,"1975-03-31"
0,88.790001,79.660004,87.300003,451350000,87.300003,"1975-04-30"
0,93.510002,86.940002,91.150002,457490000,91.150002,"1975-05-30"
0,95.849998,89.300003,95.190002,4.47e+08,95.190002,"1975-06-30"
0,96.580002,87.68,88.75,441680000,88.75,"1975-07-31"
0,89.040001,82.209999,86.879997,281470000,86.879997,"1975-08-29"
0,87.419998,81.57,83.870003,275120000,83.870003,"1975-09-30"
0,91.75,82.57,89.040001,365540000,89.040001,"1975-10-31"
0,92.330002,87.629997,91.239998,318810000,91.239998,"1975-11-28"
0,91.900002,86.150002,90.190002,348970000,90.190002,"1975-12-31"
0,101.989998,89.809998,100.860001,635830000,100.860001,"1976-01-30"
0,103.07,98.5,99.709999,596130000,99.709999,"1976-02-27"
0,104.389999,98.230003,102.769997,529600000,102.769997,"1976-03-31"
0,104.629997,99.57,101.639999,392260000,101.639999,"1976-04-30"
0,103.989998,98.260002,100.18,355910000,100.18,"1976-05-28"
0,105.07,97.970001,104.279999,417230000,104.279999,"1976-06-30"
0,106.779999,102.309998,103.440002,393760000,103.440002,"1976-07-30"
0,105.410004,100.43,102.910004,346680000,102.910004,"1976-08-31"
0,108.720001,102.599998,105.239998,414750000,105.239998,"1976-09-30"
0,105.75,99.209999,102.900002,361390000,102.900002,"1976-10-29"
0,103.779999,98.18,102.099998,381020000,102.099998,"1976-11-30"
0,107.82,101.620003,107.459999,534550000,107.459999,"1976-12-31"
0,107.970001,100.910004,102.029999,501620000,102.029999,"1977-01-31"
0,103.32,98.82,99.82,398440000,99.82,"1977-02-28"
0,102.699997,97.800003,98.419998,434690000,98.419998,"1977-03-31"
0,102.07,96.529999,98.440002,403060000,98.440002,"1977-04-29"
0,100.93,95.519997,96.120003,425820000,96.120003,"1977-05-31"
0,101.650002,95.889999,100.480003,485150000,100.480003,"1977-06-30"
0,102.57,97.709999,98.849998,452480000,98.849998,"1977-07-29"
0,99.839996,95.040001,96.769997,433650000,96.769997,"1977-08-31"
0,98.43,94.440002,96.529999,383670000,96.529999,"1977-09-30"
0,97.269997,90.199997,92.339996,413470000,92.339996,"1977-10-31"
0,97.110001,90.010002,94.830002,494680000,94.830002,"1977-11-30"
0,95.669998,91.760002,95.099998,450970000,95.099998,"1977-12-30"
0,95.150002,88.019997,89.25,428140000,89.25,"1978-01-31"
0,91.32,86.580002,87.040001,368600000,87.040001,"1978-02-28"
0,91.349998,86.449997,89.209999,497580000,89.209999,"1978-03-31"
0,97.910004,88.07,96.830002,695600000,96.830002,"1978-04-28"
0,100.32,94.57,97.239998,775750000,97.239998,"1978-05-31"
0,101.839996,93.989998,95.529999,666290000,95.529999,"1978-06-30"
0,101.18,93.589996,100.68,541490000,100.68,"1978-07-31"
0,106.269997,99.949997,103.290001,864950000,103.290001,"1978-08-31"
0,108.050003,100.660004,102.540001,672290000,102.540001,"1978-09-29"
0,106.230003,91.650002,93.150002,682340000,93.150002,"1978-10-31"
0,97.410004,91.769997,94.699997,514610000,94.699997,"1978-11-30"
0,98.580002,92.639999,96.110001,492440000,96.110001,"1978-12-29"
0,102.589996,95.220001,99.93,615730000,99.93,"1979-01-31"
0,100.519997,95.379997,96.279999,475710000,96.279999,"1979-02-28"
0,103.309998,95.980003,101.589996,649800000,101.589996,"1979-03-30"
0,103.949997,100.139999,101.760002,620650000,101.760002,"1979-04-30"
0,102.57,97.489998,99.080002,623740000,99.080002,"1979-05-31"
0,103.669998,98.57,102.910004,735710000,102.910004,"1979-06-29"
0,105.169998,100.349998,103.809998,680740000,103.809998,"1979-07-31"
0,109.839996,103.139999,109.32,825050000,109.32,"1979-08-31"
0,111.580002,105.379997,109.32,713940000,109.32,"1979-09-28"
0,112.160004,99.059998,101.82,857930000,101.82,"1979-10-31"
0,107.889999,99.419998,106.160004,653650000,106.160004,"1979-11-30"
0,110.330002,105.07,107.940002,710210000,107.940002,"1979-12-31"
0,117.169998,103.260002,114.160004,1158240000,114.160004,"1980-01-31"
0,120.220001,111.330002,113.660004,956530000,113.660004,"1980-02-29"
0,114.339996,94.230003,102.089996,876450000,102.089996,"1980-03-31"
0,106.790001,98.949997,106.290001,674140000,106.290001,"1980-04-30"
0,112.720001,103.5,111.239998,764920000,111.239998,"1980-05-30"
0,117.980003,109.769997,114.239998,829660000,114.239998,"1980-06-30"
0,123.93,113.540001,121.669998,1021770000,121.669998,"1980-07-31"
0,127.779999,119.419998,122.379997,965660000,122.379997,"1980-08-29"
0,132.169998,121.790001,125.459999,1057710000,125.459999,"1980-09-30"
0,135.880005,124.660004,127.470001,1031790000,127.470001,"1980-10-31"
0,141.960007,127.230003,140.520004,988110000,140.520004,"1980-11-28"
0,140.660004,125.32,135.759995,1025650000,135.759995,"1980-12-31"
0,140.320007,128.570007,129.550003,955520000,129.550003,"1981-01-30"
0,132.020004,124.660004,131.270004,816310000,131.270004,"1981-02-27"
0,138.380005,128.559998,136,1174530000,136,"1981-03-31"
0,137.720001,131.580002,132.809998,1123470000,132.809998,"1981-04-30"
0,134.919998,128.779999,132.589996,905430000,132.589996,"1981-05-29"
0,135.669998,128.770004,131.210007,1100970000,131.210007,"1981-06-30"
0,131.779999,125.959999,130.919998,953970000,130.919998,"1981-07-31"
0,135.179993,122.290001,122.790001,920550000,122.790001,"1981-08-31"
0,124.580002,110.190002,116.18,959140000,116.18,"1981-09-30"
0,123.279999,115,121.889999,997560000,121.889999,"1981-10-30"
0,126.970001,119.129997,126.349998,987920000,126.349998,"1981-11-30"
0,127.32,121.040001,122.550003,959470000,122.550003,"1981-12-31"
0,123.720001,113.629997,120.400002,968340000,120.400002,"1982-01-29"
0,119.809998,110.029999,113.110001,972190000,113.110001,"1982-02-26"
0,114.800003,104.459999,111.959999,1268690000,111.959999,"1982-03-31"
0,119.330002,111.480003,116.440002,1136490000,116.440002,"1982-04-30"
115.959999,119.919998,111.660004,111.879997,1026460000,111.879997,"1982-05-28"
111.970001,112.480003,107.010002,109.610001,1110530000,109.610001,"1982-06-30"
109.519997,112.389999,105.57,107.089996,1145190000,107.089996,"1982-07-30"
107.709999,120.260002,102.199997,119.510002,1672770000,119.510002,"1982-08-31"
119.519997,126.43,117.839996,120.419998,1548040000,120.419998,"1982-09-30"
120.400002,140.399994,120.150002,133.720001,2068560000,133.720001,"1982-10-29"
133.720001,144.360001,132.889999,138.529999,1857040000,138.529999,"1982-11-30"
138.559998,143.679993,134.789993,140.639999,1682080000,140.639999,"1982-12-31"
140.649994,148.360001,138.080002,145.300003,1857600000,145.300003,"1983-01-31"
145.289993,150.880005,141.899994,148.059998,1615450000,148.059998,"1983-02-28"
148.070007,155.020004,148.070007,152.960007,1901920000,152.960007,"1983-03-31"
152.919998,164.429993,150.169998,164.429993,1786870000,164.429993,"1983-04-29"
164.410004,166.990005,160.289993,162.389999,1953130000,162.389999,"1983-05-31"
162.380005,171.600006,160.800003,167.639999,1973860000,167.639999,"1983-06-30"
168.110001,170.720001,161.5,162.559998,1590170000,162.559998,"1983-07-29"
162.339996,165.910004,158.5,164.399994,1706430000,164.399994,"1983-08-31"
164.399994,170.410004,163.949997,166.070007,1739810000,166.070007,"1983-09-30"
165.990005,172.649994,162.860001,163.550003,1794620000,163.550003,"1983-10-31"
163.550003,168.070007,161.630005,166.399994,1814610000,166.399994,"1983-11-30"
166.369995,166.770004,161.580002,164.929993,1848860000,164.929993,"1983-12-30"
164.929993,169.539993,162.029999,163.410004,2215660000,163.410004,"1984-01-31"
163.410004,164,152.130005,157.059998,1932810000,157.059998,"1984-02-29"
157.059998,160.460007,153.770004,159.179993,1854920000,159.179993,"1984-03-30"
159.179993,160.690002,154.119995,160.050003,1717530000,160.050003,"1984-04-30"
160.050003,162.110001,148.679993,150.550003,1939550000,150.550003,"1984-05-31"
150.550003,155.639999,148.529999,153.179993,1812870000,153.179993,"1984-06-29"
153.160004,153.869995,147.259995,150.660004,1662200000,150.660004,"1984-07-31"
150.660004,168.800003,150.660004,166.679993,2526920000,166.679993,"1984-08-31"
166.679993,169.649994,163.059998,166.100006,1768660000,166.100006,"1984-09-28"
166.100006,169.619995,160.020004,166.089996,2110230000,166.089996,"1984-10-31"
166.089996,170.410004,162.990005,163.580002,1757280000,163.580002,"1984-11-30"
163.580002,169.029999,161.539993,167.240005,1.781e+09,167.240005,"1984-12-31"
167.199997,180.270004,163.360001,179.630005,2673710000,179.630005,"1985-01-31"
179.630005,183.949997,177.75,181.179993,2194620000,181.179993,"1985-02-28"
181.179993,183.889999,176.529999,180.660004,2153090000,180.660004,"1985-03-29"
180.660004,183.610001,177.860001,179.830002,1981880000,179.830002,"1985-04-30"
179.830002,189.979996,178.350006,189.550003,2350340000,189.550003,"1985-05-31"
189.550003,191.850006,185.029999,191.850006,2.117e+09,191.850006,"1985-06-28"
191.850006,196.070007,189.300003,190.919998,2463070000,190.919998,"1985-07-31"
190.919998,192.169998,186.100006,188.630005,1923200000,188.630005,"1985-08-30"
188.630005,188.800003,179.449997,182.080002,1860160000,182.080002,"1985-09-30"
182.059998,190.149994,181.160004,189.820007,2543240000,189.820007,"1985-10-31"
189.820007,203.399994,189.369995,202.169998,2445370000,202.169998,"1985-11-29"
202.169998,213.080002,200.100006,211.279999,2804380000,211.279999,"1985-12-31"
211.279999,214.570007,202.600006,211.779999,2879010000,211.779999,"1986-01-31"
211.779999,227.919998,210.820007,226.919998,2899100000,226.919998,"1986-02-28"
226.919998,240.110001,222.179993,238.899994,3214600000,238.899994,"1986-03-31"
238.899994,245.470001,226.300003,235.520004,3240400000,235.520004,"1986-04-30"
235.520004,249.190002,232.259995,247.350006,2680240000,247.350006,"1986-05-30"
246.039993,251.809998,238.229996,250.839996,2649600000,250.839996,"1986-06-30"
250.669998,253.199997,233.070007,236.119995,3029900000,236.119995,"1986-07-31"
236.119995,254.240005,231.919998,252.929993,2701900000,252.929993,"1986-08-29"
252.929993,254.130005,228.080002,231.320007,3166300000,231.320007,"1986-09-30"
231.320007,244.509995,231.320007,243.979996,3016740000,243.979996,"1986-10-31"
243.970001,249.220001,235.509995,249.220001,2940830000,249.220001,"1986-11-28"
249.220001,254.869995,241.279999,242.169998,3260870000,242.169998,"1986-12-31"
242.169998,280.959991,242.169998,274.079987,4040880000,274.079987,"1987-01-30"
274.079987,287.549988,273.160004,284.200012,3485300000,284.200012,"1987-02-27"
284.170013,302.720001,282.299988,291.700012,3965100000,291.700012,"1987-03-31"
291.589996,303.649994,275.670013,288.359985,3931700000,288.359985,"1987-04-30"
286.98999,298.690002,277.01001,290.100006,3417700000,290.100006,"1987-05-29"
290.119995,310.269989,286.929993,304,3.595e+09,304,"1987-06-30"
303.98999,318.850006,302.529999,318.660004,3966400000,318.660004,"1987-07-31"
318.619995,337.890015,314.51001,329.799988,4062400000,329.799988,"1987-08-31"
329.809998,332.179993,308.559998,321.829987,3723200000,321.829987,"1987-09-30"
321.829987,328.940002,216.460007,251.789993,6094500000,251.789993,"1987-10-30"
251.729996,257.209991,225.75,230.300003,3589530000,230.300003,"1987-11-30"
230.320007,253.350006,221.240005,247.080002,3926750000,247.080002,"1987-12-31"
247.100006,261.779999,240.169998,257.070007,3494700000,257.070007,"1988-01-29"
257.049988,267.820007,247.820007,267.820007,3693240000,267.820007,"1988-02-29"
267.820007,272.640015,256.070007,258.890015,4052970000,258.890015,"1988-03-31"
258.890015,272.049988,254.710007,261.329987,3260760000,261.329987,"1988-04-29"
261.359985,263.700012,248.850006,262.160004,3231370000,262.160004,"1988-05-31"
262.160004,276.880005,262.100006,273.5,4306710000,273.5,"1988-06-30"
273.5,276.359985,262.480011,272.019989,3338470000,272.019989,"1988-07-29"
272.029999,274.200012,256.529999,261.519989,3327470000,261.519989,"1988-08-31"
261.519989,274.869995,256.980011,271.910004,3059450000,271.910004,"1988-09-30"
271.890015,283.950012,268.839996,278.970001,3415160000,278.970001,"1988-10-31"
278.970001,280.369995,262.850006,273.700012,2822820000,273.700012,"1988-11-30"
273.679993,280.450012,270.470001,277.720001,2844900000,277.720001,"1988-12-30"
277.720001,297.51001,273.809998,297.470001,3532220000,297.470001,"1989-01-31"
297.470001,300.570007,286.26001,288.859985,3216280000,288.859985,"1989-02-28"
288.859985,299.98999,286.459991,294.869995,3504530000,294.869995,"1989-03-31"
294.869995,310.450012,294.350006,309.640015,3237250000,309.640015,"1989-04-28"
309.640015,323.059998,304.059998,320.519989,3747320000,320.519989,"1989-05-31"
320.51001,329.190002,314.380005,317.980011,3966590000,317.980011,"1989-06-30"
317.980011,346.079987,317.26001,346.079987,3249030000,346.079987,"1989-07-31"
346.079987,352.730011,339,351.450012,3949100000,351.450012,"1989-08-31"
351.450012,354.130005,341.369995,349.149994,3035020000,349.149994,"1989-09-29"
349.149994,360.440002,327.119995,340.359985,4012670000,340.359985,"1989-10-31"
340.359985,346.5,330.910004,345.98999,3032160000,345.98999,"1989-11-30"
346.01001,354.100006,339.630005,353.399994,3213420000,353.399994,"1989-12-29"
353.399994,360.589996,319.829987,329.079987,3793250000,329.079987,"1990-01-31"
329.079987,336.089996,322.100006,331.890015,2961970000,331.890015,"1990-02-28"
331.890015,344.48999,331.079987,339.940002,3283280000,339.940002,"1990-03-30"
339.940002,347.299988,327.76001,330.799988,2801220000,330.799988,"1990-04-30"
330.799988,362.26001,330.799988,361.230011,3596680000,361.230011,"1990-05-31"
361.26001,368.779999,351.230011,358.019989,3226280000,358.019989,"1990-06-29"
358.019989,369.779999,350.089996,356.149994,3373540000,356.149994,"1990-07-31"
356.149994,357.350006,306.179993,322.559998,4020730000,322.559998,"1990-08-31"
322.559998,326.529999,295.980011,306.049988,2687280000,306.049988,"1990-09-28"
306.100006,319.690002,294.51001,304,3671900000,304,"1990-10-31"
303.98999,323.019989,301.609985,322.220001,3149770000,322.220001,"1990-11-30"
322.230011,333.980011,321.970001,330.220001,3116830000,330.220001,"1990-12-31"
330.200012,343.929993,309.350006,343.929993,3660240000,343.929993,"1991-01-31"
343.910004,370.959991,340.369995,367.070007,4303170000,367.070007,"1991-02-28"
367.070007,379.660004,363.730011,375.220001,3927920000,375.220001,"1991-03-28"
375.220001,391.26001,370.269989,375.339996,4017200000,375.339996,"1991-04-30"
375.350006,389.850006,365.829987,389.829987,3739700000,389.829987,"1991-05-31"
389.809998,389.809998,367.980011,371.160004,3258730000,371.160004,"1991-06-28"
371.179993,387.809998,370.920013,387.809998,3481570000,387.809998,"1991-07-31"
387.809998,396.820007,374.089996,395.429993,3713820000,395.429993,"1991-08-30"
395.429993,397.619995,382.769989,387.859985,3260990000,387.859985,"1991-09-30"
387.859985,393.809998,376.109985,392.450012,4082380000,392.450012,"1991-10-31"
392.459991,398.220001,371.630005,375.220001,3737620000,375.220001,"1991-11-29"
375.109985,418.320007,371.359985,417.089996,4155310000,417.089996,"1991-12-31"
417.029999,421.179993,408.640015,408.779999,5286280000,408.779999,"1992-01-31"
408.790009,418.079987,406.339996,412.700012,4267610000,412.700012,"1992-02-28"
412.679993,413.779999,401.940002,403.690002,4066240000,403.690002,"1992-03-31"
403.670013,416.279999,392.410004,414.950012,4315840000,414.950012,"1992-04-30"
414.950012,418.75,409.850006,415.350006,3643980000,415.350006,"1992-05-29"
415.350006,417.299988,399.920013,408.140015,4259830000,408.140015,"1992-06-30"
408.200012,424.799988,407.200012,424.209991,4265220000,424.209991,"1992-07-31"
424.190002,425.140015,408.299988,414.029999,3653820000,414.029999,"1992-08-31"
414.029999,425.269989,412.709991,417.799988,4023850000,417.799988,"1992-09-30"
417.799988,421.160004,396.799988,418.679993,4507010000,418.679993,"1992-10-30"
418.660004,431.929993,415.579987,431.350006,4148770000,431.350006,"1992-11-30"
431.350006,442.649994,428.609985,435.709991,4876150000,435.709991,"1992-12-31"
435.700012,442.660004,426.880005,438.779999,5280850000,438.779999,"1993-01-29"
438.779999,450.040009,428.25,443.380005,5442450000,443.380005,"1993-02-26"
443.380005,456.76001,441.070007,451.670013,5766950000,451.670013,"1993-03-31"
451.670013,452.630005,432.299988,440.190002,5853170000,440.190002,"1993-04-30"
440.190002,454.549988,436.859985,450.190002,5108640000,450.190002,"1993-05-28"
450.230011,455.630005,442.5,450.529999,5544400000,450.529999,"1993-06-30"
450.540009,451.149994,441.399994,448.130005,5308530000,448.130005,"1993-07-30"
448.130005,463.559998,446.940002,463.559998,5506200000,463.559998,"1993-08-31"
463.549988,463.799988,449.640015,458.929993,5552720000,458.929993,"1993-09-30"
458.929993,471.100006,456.399994,467.829987,5940460000,467.829987,"1993-10-29"
467.829987,469.109985,454.359985,461.790009,5876610000,461.790009,"1993-11-30"
461.929993,471.290009,461.450012,466.450012,5791210000,466.450012,"1993-12-31"
466.51001,482.850006,464.359985,481.609985,6627390000,481.609985,"1994-01-31"
481.600006,482.230011,464.26001,467.140015,5853100000,467.140015,"1994-02-28"
467.190002,471.089996,436.160004,445.769989,7225010000,445.769989,"1994-03-31"
445.660004,452.790009,435.859985,450.910004,5735010000,450.910004,"1994-04-29"
450.910004,457.769989,440.779999,456.5,5675970000,456.5,"1994-05-31"
456.5,463.230011,439.829987,444.269989,5852670000,444.269989,"1994-06-30"
444.269989,459.329987,443.579987,458.26001,4980100000,458.26001,"1994-07-29"
458.279999,477.589996,456.079987,475.48999,6398750000,475.48999,"1994-08-31"
475.48999,475.48999,458.470001,462.709991,6152870000,462.709991,"1994-09-30"
462.690002,474.73999,449.269989,472.350006,6344700000,472.350006,"1994-10-31"
472.26001,472.26001,444.179993,453.690002,6251240000,453.690002,"1994-11-30"
453.549988,462.730011,442.880005,459.269989,6351530000,459.269989,"1994-12-30"
459.209991,471.359985,457.200012,470.420013,6852060000,470.420013,"1995-01-31"
