Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20
1998-01-20,78.8125,45.24331283569336,1744600,0.0,,,
1998-01-21,77.84375,44.68717956542969,1839600,0.0,-0.0122918318794607,,
1998-01-22,77.1875,44.31045150756836,1662600,0.0,-0.0084303492573263,,
1998-01-23,77.0,44.20283508300781,1693700,0.0,-0.0024291497975708,,
1998-01-26,77.3125,44.3822021484375,1172800,0.0,0.0040584415584414,1622660.0,125451901.25
1998-01-27,78.21875,44.90245056152344,1454500,0.0,0.0117219078415522,1594633.3333333333,124730226.04166666
1998-01-28,79.125,45.42267227172852,1181200,0.0,0.0115860966839791,1535571.4285714286,121502089.28571428
1998-01-29,79.40625,45.584171295166016,1468500,0.0,0.0035545023696681,1527187.5,121268232.421875
1998-01-30,79.234375,45.48550796508789,1095600,0.0,-0.0021645021645021,1479233.3333333333,117206128.64583331
1998-02-02,81.015625,46.50805282592773,955600,0.0,0.0224807730230722,1426870.0,115598764.84375
1998-02-03,81.65625,46.87578201293945,619400,0.0,0.007907425265188,1353463.6363636365,110518765.0568182
1998-02-04,81.21875,46.62462615966797,753200,0.0,-0.0053578262533486,1303441.6666666667,105863902.86458334
1998-02-05,81.234375,46.633636474609375,1067600,0.0,0.0001923816852635,1285300.0,104410542.1875
1998-02-06,82.109375,47.13591766357422,1069700,0.0,0.0107713021734949,1269900.0,104270695.3125
1998-02-09,81.78125,46.94756317138672,515900,0.0,-0.0039961941008562,1219633.3333333333,99743138.54166666
1998-02-10,83.15625,47.73687362670898,892100,0.0,0.0168131448223156,1199162.5,99717856.640625
1998-02-11,83.15625,47.73687362670898,515000,0.0,0.0,1158917.6470588236,96371245.5882353
1998-02-12,83.6875,48.04186630249024,1065000,0.0,0.0063885757234123,1153700.0,96550268.75
1998-02-13,83.640625,48.01499557495117,596700,0.0,-0.0005601194921582,1124384.2105263155,94044198.10855262
1998-02-17,84.0625,48.25707626342773,840600,0.0,0.0050439006164766,1110195.0,93325767.1875
1998-02-18,84.625,48.58005142211914,773000,0.0,0.0066914498141263,1061615.0,89839169.375
1998-02-19,83.828125,48.122589111328125,804800,0.0,-0.0094165435745937,1009875.0,84655927.734375
1998-02-20,84.28125,48.38274002075195,540600,0.0,0.0054054054054053,953775.0,80385349.21875
1998-02-23,84.25,48.36474990844727,639200,0.0,-0.0003707823507601,901050.0,75913462.5
1998-02-24,84.0,48.22126770019531,702700,0.0,-0.002967359050445,877545.0,73713780.0
1998-02-25,84.6875,48.61592864990234,687400,0.0,0.0081845238095237,839190.0,71068903.125
1998-02-26,85.15625,48.88503646850586,439800,0.0,0.0055350553505535,802120.0,68305531.25
1998-02-27,85.59375,49.136173248291016,451300,0.0,0.005137614678899,751260.0,64303160.625
1998-03-02,85.71875,49.20795822143555,1062800,0.0,0.0014603870025555,749620.0,64256489.375
1998-03-03,86.109375,49.43219757080078,596600,0.0,0.0045570543200874,731670.0,63003646.40625
1998-03-04,85.53125,49.10027694702149,691700,0.0,-0.0067138450371982,735285.0,62889845.15625
1998-03-05,84.78125,48.669715881347656,778300,0.0,-0.0087687248812567,736540.0,62444781.875
1998-03-06,86.03125,49.387306213378906,933100,0.0,0.0147438260228529,729815.0,62786896.71875
1998-03-09,85.875,49.297637939453125,685300,0.0,-0.0018162005085361,710595.0,61022345.625
1998-03-10,86.71875,49.781986236572266,563700,0.0,0.009825327510917,712985.0,61829167.96875
1998-03-11,87.0,49.943397521972656,406600,0.0,0.0032432432432432,688710.0,59917770.0
1998-03-12,86.890625,49.88065719604492,576700,0.0,-0.0012571839080459,691795.0,60110499.921875
1998-03-13,86.15625,49.45904159545898,458900,0.0,-0.0084517173170293,661490.0,56991497.8125
1998-03-16,87.46875,50.21253967285156,733000,0.0,0.0152339499455931,668305.0,58455802.96875
1998-03-17,87.765625,50.38298797607422,499900,0.0,0.0033940693104679,651270.0,57159118.59375
1998-03-18,87.984375,50.50857925415039,410900,0.0,0.0024924336834608,633165.0,55708626.796875
1998-03-19,88.234375,50.652076721191406,730000,0.0,0.0028414136032677,629425.0,55536921.484375
1998-03-20,89.15625,51.181270599365234,754300,0.0,0.0104480255002656,640110.0,57069807.1875
1998-03-23,88.484375,50.79557418823242,551600,0.0,-0.0075359270942867,635730.0,56252171.71875
1998-03-24,89.4375,51.34271240234375,470300,0.0,0.0107716757902172,624110.0,55818838.125
1998-03-25,88.875,51.01981735229492,966200,0.0,-0.0062893081761006,638050.0,56706693.75
1998-03-26,88.625,50.87628555297852,412800,0.0,-0.0028129395218002,636700.0,56427537.5
1998-03-27,88.265625,50.66999816894531,584100,0.0,-0.0040550070521861,643340.0,56784807.1875
1998-03-30,88.15625,50.607208251953125,562400,0.0,-0.0012391573729864,618320.0,54508772.5
1998-03-31,88.1875,50.62516784667969,620000,0.0,0.0003544842254519,619490.0,54631274.375
1998-04-01,88.9375,51.05565643310547,373700,0.0,0.0085046066619418,603590.0,53681785.625
1998-04-02,90.15625,51.75534057617188,440600,0.0,0.0137034434293745,586705.0,52895122.65625
1998-04-03,90.09375,51.719425201416016,493300,0.0,-0.0006932409012131,564715.0,50877292.03125
