Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20
2010-03-11,19334400.0,17003396.0,0,0.0,,,
2010-03-12,19732800.0,17353766.0,0,0.0,0.0206057596822244,,
2010-03-15,20448000.0,17982740.0,0,0.0,0.0362442228168329,,
2010-03-16,18782400.0,16517945.0,0,0.0,-0.0814553990610328,,
2010-03-17,18782400.0,16517945.0,0,0.0,0.0,0.0,0.0
2010-03-18,18782400.0,16517945.0,0,0.0,0.0,0.0,0.0
2010-03-19,19593600.0,17231346.0,0,0.0,0.043189368770764,0.0,0.0
2010-03-22,17985600.0,15817209.0,0,0.0,-0.0820676139147477,0.0,0.0
2010-03-23,17126400.0,15061596.0,0,0.0,-0.0477715505737923,0.0,0.0
2010-03-24,17572800.0,15454177.0,0,0.0,0.0260650224215246,0.0,0.0
2010-03-25,17803200.0,15656803.0,0,0.0,0.0131111718109806,0.0,0.0
2010-03-26,18148800.0,15960734.0,0,0.0,0.0194122404960905,0.0,0.0
2010-03-29,17572800.0,15454177.0,0,0.0,-0.0317376355461518,0.0,0.0
2010-03-30,17486400.0,15378195.0,0,0.0,-0.0049166894291177,0.0,0.0
2010-03-31,17524800.0,15411965.0,0,0.0,0.0021959923140268,0.0,0.0
2010-04-01,17611200.0,15487947.0,0,0.0,0.0049301561216104,0.0,0.0
2010-04-05,15940800.0,14018937.0,0,0.0,-0.0948487326246934,0.0,0.0
2010-04-06,16200000.0,14246886.0,0,0.0,0.0162601626016261,0.0,0.0
2010-04-07,15888000.0,13972503.0,0,0.0,-0.0192592592592593,0.0,0.0
2010-04-08,16713600.0,14698565.0,0,0.0,0.0519637462235649,0.0,0.0
2010-04-09,16512000.0,14521272.0,0,0.0,-0.0120620333141872,0.0,0.0
2010-04-12,15715200.0,13820537.0,0,0.0,-0.0482558139534883,0.0,0.0
2010-04-13,15412800.0,13554593.0,0,0.0,-0.0192425167990225,0.0,0.0
2010-04-14,13416000.0,11798532.0,0,0.0,-0.1295546558704453,0.0,0.0
2010-04-15,13286400.0,11684559.0,0,0.0,-0.0096601073345259,0.0,0.0
2010-04-16,13771200.0,12110908.0,0,0.0,0.0364884393063584,0.0,0.0
2010-04-19,14241600.0,12524596.0,0,0.0,0.0341582432903451,0.0,0.0
2010-04-20,13608000.0,11967383.0,0,0.0,-0.0444893832153691,0.0,0.0
2010-04-21,14097600.0,12397958.0,0,0.0,0.035978835978836,0.0,0.0
2010-04-22,13128000.0,11545253.0,0,0.0,-0.0687776642832822,0.0,0.0
2010-04-23,13060800.0,11486155.0,0,0.0,-0.0051188299817184,0.0,0.0
2010-04-26,13104000.0,11524147.0,0,0.0,0.0033076074972435,0.0,0.0
2010-04-27,14400000.0,12663900.0,0,0.0,0.098901098901099,0.0,0.0
2010-04-28,14404800.0,12668118.0,0,0.0,0.0003333333333332,0.0,0.0
2010-04-29,13593600.0,11954720.0,0,0.0,-0.056314561812729,0.0,0.0
2010-04-30,15460800.0,13596807.0,0,0.0,0.1373587570621468,0.0,0.0
2010-05-03,14265600.0,12545703.0,0,0.0,-0.0773051847252406,0.0,0.0
2010-05-04,16142400.0,14196229.0,0,0.0,0.1315612382234186,0.0,0.0
2010-05-05,16665600.0,14656352.0,0,0.0,0.032411537317871,0.0,0.0
2010-05-06,17779200.0,15635695.0,0,0.0,0.0668202764976959,0.0,0.0
2010-05-07,18979200.0,16691020.0,0,0.0,0.0674946004319654,0.0,0.0
2010-05-10,15744000.0,13845863.0,0,0.0,-0.1704602933737986,0.0,0.0
2010-05-11,16056000.0,14120248.0,0,0.0,0.0198170731707316,0.0,0.0
2010-05-12,14635200.0,12870743.0,1,0.0,-0.088490284005979,0.05,731760.0
2010-05-13,15844800.0,13934511.0,1,0.0,0.0826500491964579,0.1,1584480.0
2010-05-14,17284800.0,15200899.0,0,0.0,0.0908815510451377,0.1,1728480.0
2010-05-17,16492800.0,14504386.0,0,0.0,-0.0458206053873924,0.1,1649280.0
2010-05-18,17913600.0,15753887.0,0,0.0,0.0861466821885914,0.1,1791360.0
2010-05-19,17664000.0,15534383.0,0,0.0,-0.0139335476956056,0.1,1766400.0
2010-05-20,19113600.0,16809218.0,0,0.0,0.0820652173913043,0.1,1911360.0
2010-05-21,17779200.0,15635695.0,0,0.0,-0.0698141637368157,0.1,1777920.0
2010-05-24,18744000.0,16484178.0,0,0.0,0.0542656587473002,0.1,1874400.0
2010-05-25,18360000.0,16146471.0,0,0.0,-0.0204865556978233,0.1,1836000.0
2010-05-26,18446400.0,16222457.0,0,0.0,0.0047058823529411,0.1,1844640.0
2010-05-27,15638400.0,13752996.0,0,0.0,-0.1522248243559718,0.1,1563840.0
2010-05-28,16368000.0,14394633.0,0,0.0,0.0466543891958257,0.1,1636800.0
2010-06-01,17462400.0,15357087.0,0,0.0,0.0668621700879765,0.1,1746240.0
2010-06-02,15600000.0,13719225.0,0,0.0,-0.1066520065970313,0.1,1560000.0
2010-06-03,15024000.0,13212667.0,0,0.0,-0.0369230769230769,0.1,1502400.0
2010-06-04,16987200.0,14939179.0,0,0.0,0.1306709265175718,0.1,1698720.0
2010-06-07,18835200.0,16564381.0,0,0.0,0.1087877931619101,0.1,1883520.0
2010-06-08,19046400.0,16750116.0,0,0.0,0.0112130479102956,0.1,1904640.0
2010-06-09,19464000.0,17117366.0,0,0.0,0.0219254032258064,0.1,1946400.0
2010-06-10,17270400.0,15188237.0,0,0.0,-0.1127003699136868,0.05,863520.0
2010-06-11,16531200.0,14538157.0,0,0.0,-0.0428015564202334,0.0,0.0
2010-06-14,16185600.0,14234225.0,0,0.0,-0.0209059233449477,0.0,0.0
2010-06-15,13521600.0,11891401.0,0,0.0,-0.1645907473309609,0.0,0.0
2010-06-16,13320000.0,11714106.0,0,0.0,-0.0149094781682641,0.0,0.0
2010-06-17,13411200.0,11794313.0,0,0.0,0.0068468468468467,0.0,0.0
2010-06-18,13507200.0,11878735.0,0,0.0,0.0071581961345741,0.0,0.0
2010-06-21,13838400.0,12170007.0,0,0.0,0.0245202558635393,0.0,0.0
2010-06-22,14577600.0,12820088.0,0,0.0,0.0534165799514394,0.0,0.0
2010-06-23,14424000.0,12685005.0,0,0.0,-0.0105367138623642,0.0,0.0
2010-06-24,15729600.0,13833197.0,0,0.0,0.0905158069883527,0.0,0.0
2010-06-25,15700800.0,13807872.0,0,0.0,-0.0018309429356118,0.0,0.0
2010-06-28,15456000.0,13592583.0,0,0.0,-0.0155915622133904,0.0,0.0
2010-06-29,17524800.0,15411965.0,0,0.0,0.1338509316770186,0.0,0.0
2010-06-30,18388800.0,16171798.0,0,0.0,0.0493015612161051,0.0,0.0
2010-07-01,18297600.0,16091595.0,0,0.0,-0.0049595405899243,0.0,0.0
2010-07-02,18523200.0,16289996.0,0,0.0,0.0123294858342077,0.0,0.0
2010-07-06,18552000.0,16315322.0,0,0.0,0.0015548069448043,0.0,0.0
2010-07-07,15715200.0,13820537.0,0,0.0,-0.1529107373868046,0.0,0.0
2010-07-08,15729600.0,13833197.0,0,0.0,0.000916310323763,0.0,0.0
2010-07-09,15182400.0,13351971.0,0,0.0,-0.0347879157766249,0.0,0.0
2010-07-12,14688000.0,12917177.0,0,0.0,-0.0325640214985772,0.0,0.0
2010-07-13,13800000.0,12136236.0,0,0.0,-0.0604575163398692,0.0,0.0
2010-07-14,13862400.0,12191112.0,0,0.0,0.0045217391304348,0.0,0.0
2010-07-15,13958400.0,12275539.0,0,0.0,0.0069252077562327,0.0,0.0
2010-07-16,15302400.0,13457503.0,0,0.0,0.0962861072902339,0.0,0.0
