Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20
2000-05-26,45.71875,33.483577728271484,74800,0.0,,,
2000-05-30,47.40625,34.71949005126953,57600,0.0,0.0369104579630894,,
2000-05-31,47.578125,34.845367431640625,36000,0.0,0.0036255767963084,,
2000-06-01,48.65625,35.634971618652344,7000,0.0,0.0226600985221674,,
2000-06-02,51.1875,37.48881149291992,29400,0.0,0.0520231213872832,40960.0,2096640.0
2000-06-05,51.0,37.35147857666016,48400,0.0,-0.0036630036630036,42200.0,2152200.0
2000-06-06,51.5,37.71767807006836,151800,0.0,0.0098039215686274,57857.142857142855,2979642.857142857
2000-06-07,51.5625,37.7634391784668,131000,0.0,0.0012135922330096,67000.0,3454687.5
2000-06-08,51.4375,37.67190170288086,91400,0.0,-0.0024242424242424,69711.11111111111,3585765.277777777
2000-06-09,52.34375,38.33561706542969,41600,0.0,0.0176184690157958,66900.0,3501796.875
2000-06-12,50.7890625,37.19700622558594,85200,0.0,-0.0297014925373134,68563.63636363637,3482282.8125
2000-06-13,51.4375,37.67190170288086,168200,0.0,0.0127672665743732,76866.66666666667,3953829.166666667
2000-06-14,51.1875,37.48881149291992,43200,0.0,-0.0048602673147023,74276.92307692308,3802050.0
2000-06-15,51.25,37.53458023071289,26800,0.0,0.0012210012210012,70885.71428571429,3632892.857142857
2000-06-16,50.96875,37.32859420776367,30200,0.0,-0.0054878048780487,68173.33333333333,3474709.583333333
2000-06-19,52.25,38.26694488525391,59200,0.0,0.0251379521765788,67612.5,3532753.125
2000-06-20,52.59375,38.51870727539063,47000,0.0,0.006578947368421,66400.0,3492225.0
2000-06-21,52.84375,38.72391128540039,66800,0.03,0.0047534165181224,66422.22222222222,3509999.3055555555
2000-06-22,51.25,37.55602264404297,139600,0.0,-0.0301596688350088,70273.68421052632,3601526.3157894737
2000-06-23,50.90625,37.30409240722656,235800,0.0,-0.0067073170731707,78550.0,3998685.9375
2000-06-26,51.53125,37.76211166381836,93600,0.0,0.0122774708410067,79490.0,4096219.0625
2000-06-27,50.71875,37.16670989990234,112800,0.0,-0.015767131594906,82250.0,4171617.1875
2000-06-28,52.0,38.105613708496094,170600,0.0,0.0252618607516943,88980.0,4626960.0
2000-06-29,51.1875,37.51020812988281,212200,0.0,-0.015625,99240.0,5079847.5
2000-06-30,51.6796875,37.870872497558594,1171800,0.0,0.0096153846153845,156360.0,8080635.9375
2000-07-03,52.40625,38.40330505371094,15800,0.0,0.0140589569160998,154730.0,8108819.0625
2000-07-05,51.8125,37.96821212768555,138800,0.0,-0.011329755515802,154080.0,7983270.0
2000-07-06,52.421875,38.41476058959961,154600,0.0,0.0117611580217129,155260.0,8139020.3125
2000-07-07,52.75,38.65519332885742,71800,0.0,0.0062593144560356,154280.0,8138270.0
2000-07-10,53.09375,38.907108306884766,44800,0.0,0.0065165876777251,154440.0,8199798.75
2000-07-11,53.03125,38.86131286621094,253200,0.0,-0.0011771630370805,162840.0,8635608.75
2000-07-12,54.09375,39.63988876342773,45200,0.0,0.0200353565114908,156690.0,8475949.6875
2000-07-13,54.265625,39.76583862304688,102600,0.0,0.0031773541305604,159660.0,8664049.6875
2000-07-14,54.3125,39.80019760131836,54800,0.0,0.0008638065073423,161060.0,8747571.25
2000-07-17,54.5,39.937591552734375,46600,0.0,0.0034522439585731,161880.0,8822460.0
2000-07-18,53.5625,39.25059509277344,235400,0.0,-0.0172018348623853,170690.0,9142583.125
2000-07-19,52.625,38.56360626220703,35400,0.0,-0.0175029171528587,170110.0,8952038.75
2000-07-20,53.5,39.20479965209961,150400,0.0,0.0166270783847981,174290.0,9324515.0
2000-07-21,52.03125,38.12849426269531,150600,0.0,-0.0274532710280374,174840.0,9097143.75
2000-07-24,51.2734375,37.573184967041016,37000,0.0,-0.0145645645645645,164900.0,8454989.84375
2000-07-25,51.375,37.64759826660156,36800,0.0,0.0019808014627455,162060.0,8325832.5
2000-07-26,51.28125,37.57889938354492,15800,0.0,-0.0018248175182481,157210.0,8061925.3125
2000-07-27,49.875,36.54838943481445,275000,0.0,-0.0274223034734917,162430.0,8101196.25
2000-07-28,49.0,35.907196044921875,171600,0.0,-0.0175438596491228,160400.0,7859600.0
2000-07-31,50.25,36.82319259643555,166400,0.0,0.0255102040816326,110130.0,5534032.5
2000-08-01,49.921875,36.58275604248047,263400,0.0,-0.0065298507462686,122510.0,6115928.90625
2000-08-02,50.0,36.6400146484375,388600,0.0,0.001564945226917,135000.0,6750000.0
2000-08-03,49.96875,36.61711120605469,1084200,0.0,-0.0006249999999999,181480.0,9068328.75
2000-08-04,50.21875,36.800289154052734,570400,0.0,0.0050031269543464,206410.0,10365652.1875
2000-08-07,51.1484375,37.481590270996094,88200,0.0,0.0185127566894836,208580.0,10668541.09375
2000-08-08,50.90625,37.30409240722656,49600,0.0,-0.0047349931266228,198400.0,10099800.0
2000-08-09,50.5390625,37.03500747680664,23000,0.0,-0.0072130141190914,197290.0,9970851.640625
2000-08-10,50.25,36.82319259643555,43000,0.0,-0.005719585716494,194310.0,9764077.5
2000-08-11,51.125,37.46439743041992,176000,0.0,0.0174129353233831,200370.0,10243916.25
2000-08-14,51.65625,37.85370635986328,56800,0.0,0.0103911980440096,200880.0,10376707.5
2000-08-15,50.90625,37.30409240722656,189200,0.0,-0.0145190562613429,198570.0,10108454.0625
2000-08-16,51.15625,37.48731231689453,219400,0.0,0.0049109883364026,207770.0,10628734.0625
