Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20
2001-08-27,14.640000343322754,10.408417701721191,2000,0.0,,,
2001-08-28,14.675000190734863,10.433302879333496,4000,0.0,0.0023906999037792,,
2001-08-29,14.449999809265137,10.273341178894045,400,0.0,-0.0153322234102444,,
2001-08-30,14.237500190734863,10.122255325317385,80400,0.0,-0.0147058561477642,,
2001-08-31,14.237500190734863,10.122255325317385,0,0.0,0.0,17360.0,247163.00331115723
2001-09-04,14.237500190734863,10.122255325317385,0,0.0,0.0,14466.666666666666,205969.1694259644
2001-09-05,14.145000457763672,10.05649471282959,5200,0.0,-0.0064969082867079,13142.857142857143,185905.72030203685
2001-09-06,14.022500038146973,9.969404220581056,6000,0.0,-0.0086603333794494,12250.0,171775.62546730042
2001-09-07,13.75,9.775668144226074,3200,0.0,-0.0194330566878702,11244.444444444443,154611.11111111112
2001-09-10,13.75,9.775668144226074,0,0.0,0.0,10120.0,139150.0
2001-09-17,13.75,9.775668144226074,0,0.0,0.0,9200.0,126500.0
2001-09-18,12.699999809265137,9.029163360595703,10000,0.0,-0.0763636502352628,9266.666666666666,117686.66489919026
2001-09-19,12.425000190734863,8.83364486694336,20400,0.0,-0.0216535135953034,10123.076923076924,125779.23270005448
2001-09-20,12.425000190734863,8.83364486694336,0,0.0,0.0,9400.0,116795.00179290771
2001-09-21,11.93000030517578,8.481721878051758,8800,0.0,-0.03983902438313,9360.0,111664.80285644533
2001-09-24,12.25,8.709228515625,4000,0.0,0.0268231086872132,9025.0,110556.25
2001-09-25,12.25,8.709228515625,0,0.0,0.0,8494.117647058823,104052.9411764706
2001-09-26,12.154999732971191,8.64168930053711,2000,0.0,-0.0077551238390863,8133.333333333333,98860.66449483237
2001-09-27,12.154999732971191,8.64168930053711,0,0.0,0.0,7705.263157894737,93657.47162668328
2001-09-28,12.574999809265137,8.940287590026855,16000,0.0,0.0345536886483566,8120.0,102108.99845123292
2001-10-01,12.425000190734863,8.867497444152832,2800,0.048,-0.0119283992688218,8160.0,101388.00155639648
2001-10-02,12.524999618530272,8.938862800598145,1600,0.0,0.0080482435621995,8040.0,100700.9969329834
2001-10-03,12.850000381469728,9.170809745788574,4800,0.0,0.0259481654960394,8260.0,106141.00315093994
2001-10-04,12.957500457763672,9.247529029846191,67600,0.0,0.0083657644437866,7620.0,98736.15348815918
2001-10-05,12.8725004196167,9.186866760253906,20000,0.0,-0.0065599101018007,8620.0,110960.95361709596
2001-10-08,12.854999542236328,9.1743745803833,400,0.0,-0.0013595553940476,8640.0,111067.19604492188
2001-10-09,12.854999542236328,9.1743745803833,0,0.0,0.0,8380.0,107724.89616394044
2001-10-10,12.854999542236328,9.1743745803833,0,0.0,0.0,8080.0,103868.39630126952
2001-10-11,13.412500381469728,9.572256088256836,13600,0.0,0.0433684059965677,8600.0,115347.50328063963
2001-10-12,13.197500228881836,9.418811798095703,54000,0.0,-0.0160298338470079,11300.0,149131.75258636475
2001-10-15,13.1899995803833,9.413461685180664,3600,0.0,-0.0005683385768859,11480.0,151421.1951828003
2001-10-16,13.317500114440918,9.504454612731934,1200,0.0,0.0096664547470677,11040.0,147025.20126342773
2001-10-17,13.202500343322754,9.422385215759276,2000,0.0,-0.0086352371038062,10120.0,133609.30347442627
2001-10-18,13.202500343322754,9.422385215759276,0,0.0,0.0,10120.0,133609.30347442627
2001-10-19,13.029999732971191,9.299269676208496,10400,0.0,-0.0130657531426466,10200.0,132905.99727630615
