Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20
2000-05-26,59.3125,35.033897399902344,2900,0.0,,,
2000-05-30,60.21875,35.569190979003906,1800,0.0,0.0152792413066384,,
2000-05-31,60.671875,35.836822509765625,12200,0.0,0.0075246497145822,,
2000-06-01,61.421875,36.27983856201172,25400,0.0,0.0123615761009527,,
2000-06-02,62.28125,36.787445068359375,10000,0.0,0.0139913508013227,10460.0,651461.875
2000-06-05,62.0,36.621315002441406,15500,0.0,-0.0045158053186151,11300.0,700600.0
2000-06-06,61.921875,36.575172424316406,4100,0.0,-0.0012600806451612,10271.42857142857,636026.1160714285
2000-06-07,62.0,36.621315002441406,4800,0.0,0.0012616704516781,9587.5,594425.0
2000-06-08,61.4375,36.289058685302734,16000,0.0,-0.0090725806451612,10300.0,632806.25
2000-06-09,61.15625,36.12294006347656,7100,0.0,-0.0045778229908443,9980.0,610339.375
2000-06-12,61.5,36.325965881347656,1800,0.0,0.0056208482370976,9236.363636363636,568036.3636363636
2000-06-13,61.046875,36.0583381652832,4300,0.0,-0.0073678861788617,8825.0,538738.671875
2000-06-14,61.796875,36.50133895874024,4500,0.0,0.0122856411568978,8492.307692307691,524798.0769230769
2000-06-15,61.078125,36.076778411865234,5000,0.0,-0.0116308470290771,8242.857142857143,503458.2589285714
2000-06-16,60.046875,35.4676628112793,25400,0.0,-0.0168841135840368,9386.666666666666,563640.0
2000-06-19,60.5,35.73531723022461,12300,0.0,0.0075461878740568,9568.75,578909.375
2000-06-20,60.15625,35.532264709472656,40900,0.0,-0.0056818181818182,11411.764705882351,686488.9705882353
2000-06-21,59.78125,35.35306167602539,5800,0.072,-0.0062337662337662,11100.0,663571.875
2000-06-22,59.34375,35.09435272216797,4900,0.0,-0.007318348144276,10773.684210526317,639350.822368421
2000-06-23,59.015625,34.90031814575195,20100,0.0,-0.0055292259083727,11240.0,663335.625
2000-06-26,59.40625,35.13132858276367,11900,0.0,0.0066190097961345,11690.0,694459.0625
2000-06-27,59.3125,35.07588195800781,13800,0.0,-0.0015781167806417,12290.0,728950.625
2000-06-28,59.296875,35.06664276123047,12200,0.0,-0.000263435194942,12290.0,728758.59375
2000-06-29,58.734375,34.733985900878906,11000,0.0,-0.009486166007905,11570.0,679556.71875
2000-06-30,58.515625,34.604618072509766,27000,0.0,-0.0037243947858472,12420.0,726764.0625
2000-07-03,59.140625,34.97423553466797,2500,0.0,0.0106809078771694,11770.0,696085.15625
2000-07-05,59.046875,34.918792724609375,6100,0.0,-0.0015852047556143,11870.0,700886.40625
2000-07-06,59.15625,34.98347091674805,5300,0.0,0.0018523418893887,11895.0,703663.59375
2000-07-07,60.03125,35.50093078613281,28100,0.0,0.0147913365029055,12500.0,750390.625
2000-07-10,60.078125,35.52864074707031,22900,0.0,0.0007808433107756,13290.0,798438.28125
2000-07-11,60.5625,35.81507110595703,8400,0.0,0.0080624187256177,13620.0,824861.25
2000-07-12,60.6875,35.88901901245117,29600,0.0,0.0020639834881321,14885.0,903333.4375
2000-07-13,60.953125,36.04608917236328,3800,0.0,0.00437693099897,14850.0,905153.90625
2000-07-14,61.15625,36.16622924804688,3000,0.0,0.0033324788515765,14750.0,902054.6875
2000-07-17,60.40625,35.72269058227539,38800,0.0,-0.0122636688809402,15420.0,931464.375
2000-07-18,60.3125,35.66727066040039,19800,0.0,-0.0015519917227108,15795.0,952635.9375
2000-07-19,60.25,35.630271911621094,29100,0.0,-0.0010362694300518,15205.0,916101.25
2000-07-20,60.5,35.778133392333984,3300,0.0,0.0041493775933609,15080.0,912340.0
2000-07-21,60.078125,35.52864074707031,28900,0.0,-0.0069731404958677,16280.0,978071.875
2000-07-24,59.75,35.3346061706543,2300,0.0,-0.0054616384915474,15390.0,919552.5
2000-07-25,59.921875,35.43624496459961,46500,0.0,0.0028765690376568,17120.0,1025862.5
2000-07-26,59.4375,35.149803161621094,26500,0.0,-0.008083441981747,17755.0,1055312.8125
2000-07-27,59.75,35.3346061706543,58100,0.0,0.0052576235541534,20050.0,1197987.5
2000-07-28,58.71875,34.72475051879883,7800,0.0,-0.0172594142259414,19890.0,1167915.9375
2000-07-31,59.296875,35.06664276123047,30200,0.0,0.0098456625864822,20050.0,1188902.34375
2000-08-01,59.71875,35.31612777709961,47800,0.0,0.0071146245059288,22315.0,1332623.90625
2000-08-02,60.4375,35.74116897583008,31700,0.0,0.0120355834641547,23595.0,1426022.8125
2000-08-03,60.671875,35.8797607421875,102300,0.0,0.0038779731127196,28445.0,1725811.484375
2000-08-04,61.40625,36.31406784057617,5200,0.0,0.0121040432655163,27300.0,1676390.625
2000-08-07,62.0,36.66519927978516,21100,0.0,0.0096692111959286,27210.0,1687020.0
2000-08-08,62.0,36.66519927978516,53400,0.0,0.0,29460.0,1826520.0
2000-08-09,61.6875,36.48038482666016,63500,0.0,-0.0050403225806451,31155.0,1921874.0625
2000-08-10,61.578125,36.415714263916016,8100,0.0,-0.00177304964539,31370.0,1931705.78125
2000-08-11,62.078125,36.71139144897461,6800,0.0,0.0081197665567114,31560.0,1959185.625
2000-08-14,62.875,37.18262481689453,54000,0.0,0.0128366473697458,32320.0,2032120.0
2000-08-15,62.546875,36.98859024047852,43000,0.0,-0.0052186878727634,33480.0,2094069.375
2000-08-16,62.25,36.81304931640625,8100,0.0,-0.0047464401698725,32430.0,2018767.5
2000-08-17,62.859375,37.17340087890625,400,0.0,0.009789156626506,32285.0,2029414.921875
2000-08-18,62.609375,37.02555847167969,34200,0.0,-0.0039771314939099,32550.0,2037935.15625
2000-08-21,62.8125,37.14569091796875,29500,0.0,0.0032443224357374,33910.0,2129971.875
2000-08-22,63.0,37.25655746459961,3900,0.0,0.0029850746268655,31780.0,2002140.0
2000-08-23,62.90625,37.201133728027344,26000,0.0,-0.0014880952380952,31755.0,1997587.96875
2000-08-24,62.5625,36.99784851074219,2500,0.0,-0.0054644808743169,28975.0,1812748.4375
2000-08-25,62.71875,37.09024810791016,21100,0.0,0.0024975024975024,29640.0,1858983.75
2000-08-28,63.109375,37.32124710083008,22100,0.0,0.0062282012954659,29235.0,1845002.578125
2000-08-29,62.75,37.10872268676758,25800,0.0,-0.0056944788313939,28135.0,1765471.25
2000-08-30,62.640625,37.04402923583984,39100,0.0,-0.0017430278884462,28505.0,1785571.015625
2000-08-31,63.109375,37.32124710083008,126300,0.0,0.0074831628835121,29705.0,1874663.984375
