Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2023-04-18,20.19700050354004,16.923583984375,27400,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,20.275999069213867,16.989784240722656,20000,0.0,0.0039114008864822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,20.176000595092773,16.905990600585938,13300,0.0,-0.0049318642094893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,20.097999572753903,16.84062957763672,19900,0.0,-0.0038660299384526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,20.11899948120117,16.858230590820312,20200,0.0,0.0010448755544674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,19.972999572753903,16.735889434814453,9500,0.0,-0.0072568175462047,,,0.3967986302274104,0.4944967038097767,0.32805472013079107,0.15533604428202785,0.41266213794336687,0.14537890717958368,0.3479256658582295,0.32730470049572524,-3.7955569062309937,0.5068800070679615,-1.7282184108061265,0.3092441633846512,0.3967986302274104,0.4944967038097767,0.32805472013079107,0.15533604428202785,0.41266213794336687,0.14537890717958368,0.3479256658582295,0.32730470049572524,-3.7955569062309937,0.5068800070679615,0.3967986302274104,0.4944967038097767,,,-0.0022196870506394,-0.0022196870506394,-0.0022196870506394,0.004574020162012128,0.004574020162012128,0.004574020162012128,,,,0.0025882085830987497,1.064548321216096,0.7176293684085054,-2.4605664331448165,0.2130116191108151,1.0,1.064548321216096,0.7176293684085054,-2.4605664331448165,0.2130116191108151,1.0
2023-04-26,19.996000289916992,16.755165100097656,47200,0.0,0.0011515905299703,,,0.3643142542147453,0.5360122981583013,0.0077738846737426944,0.00017483781986227243,-0.008319663858521884,0.00012806644810325896,0.28876571646301885,0.21238779072720282,-4.433104419351103,0.5484268165369488,-1.1453985033077672,0.127292721289342,0.3643142542147453,0.5360122981583013,0.0077738846737426944,0.00017483781986227243,-0.008319663858521884,0.00012806644810325896,0.28876571646301885,0.21238779072720282,-4.433104419351103,0.5484268165369488,0.3643142542147453,0.5360122981583013,,,-0.0016578074538711168,-0.0016578074538711168,-0.0016578074538711168,0.004316431447571211,0.004316431447571211,0.004316431447571211,,,,3.2981107700165617e-06,0.3566002521448266,0.431353586399119,-0.6368650203806409,0.1275220598249058,0.6379602217219404,0.3566002521448266,0.431353586399119,-0.6368650203806409,0.1275220598249058,0.6379602217219404
2023-04-27,20.354999542236328,17.055980682373047,23400,0.0,0.0179535530663279,,,0.550077982823445,0.852902966609908,0.5443378093191714,0.30995256062119514,0.6801203708727563,0.4437070751682971,0.59108366857447,0.757260156427338,-4.647091241601054,0.8578597397292191,-2.487842295824465,0.71303144195706,0.550077982823445,0.852902966609908,0.5443378093191714,0.30995256062119514,0.6801203708727563,0.4437070751682971,0.59108366857447,0.757260156427338,-4.647091241601054,0.8578597397292191,0.550077982823445,0.852902966609908,68.39010045325954,,0.0011438154775858854,0.0011438154775858854,0.0011438154775858854,0.008394638430874287,0.008394638430874287,0.008394638430874287,,,,0.0012913923600938078,0.4564167540871139,0.3434455892520241,-0.4360151455025038,0.20393336102640822,0.8800549733804132,0.4564167540871139,0.3434455892520241,-0.4360151455025038,0.20393336102640822,0.8800549733804132
2023-04-28,20.46299934387207,17.14647674560547,16200,0.0,0.0053058120395259,,,0.5535044107377382,0.8568102640627239,0.5314135101094349,0.3326506418151054,0.6731651316557157,0.4624749387430819,0.5678343752234332,0.7550337007707683,-4.64317876571301,0.8618853189987545,-2.6129187541082857,0.7061404564348979,0.5535044107377382,0.8568102640627239,0.5314135101094349,0.3326506418151054,0.6731651316557157,0.4624749387430819,0.5678343752234332,0.7550337007707683,-4.64317876571301,0.8618853189987545,0.5535044107377382,0.8568102640627239,73.73690675685016,,0.0016640650478283872,0.0016640650478283872,0.0016640650478283872,0.007909999681863542,0.007909999681863542,0.007909999681863542,,,,0.0011364913739220616,0.471073142120325,0.3135202466728519,-0.3846199015230344,0.1663716465675262,0.8824440368317246,0.471073142120325,0.3135202466728519,-0.3846199015230344,0.1663716465675262,0.8824440368317246
2023-05-01,20.54400062561035,17.214345932006836,19200,0.0,0.0039584266400585,,,0.5462466495500182,0.8299266559515692,0.5347573091529988,0.33892073624447006,0.6742766492362554,0.46809203772805374,0.5694264954647574,0.7520384071698187,-4.562336147687259,0.8377938265931846,-2.559185563080729,0.6800478268536434,0.5462466495500182,0.8299266559515692,0.5347573091529988,0.33892073624447006,0.6742766492362554,0.46809203772805374,0.5694264954647574,0.7520384071698187,-4.562336147687259,0.8377938265931846,0.5462466495500182,0.8299266559515692,77.1229131889763,,0.0019189941136317332,0.0019189941136317332,0.0019189941136317332,0.00743854707275006,0.00743854707275006,0.00743854707275006,,,,0.0015013537006405373,0.44327633827613316,0.2595458436231278,-0.2631096596890565,0.15478450351199158,0.8597459787677946,0.44327633827613316,0.2595458436231278,-0.2631096596890565,0.15478450351199158,0.8597459787677946
