Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2002-05-23,1.1964290142059326,1.1964290142059326,104790000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-24,1.2100000381469729,1.2100000381469729,11104800,0,0.011342941185731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-28,1.157142996788025,1.157142996788025,6609400,0,-0.0436835038781441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-29,1.1035710573196411,1.1035710573196411,6757800,0,-0.0462967322250471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-30,1.0714290142059326,1.0714290142059326,10154200,0,-0.0291254857587287,,,,,,,,,,,,,,,,,,,,,,,,,9.42207457002542,0.6766077017694226,,,,,,,,,,,,,,,,,,,,,,
2002-05-31,1.076429009437561,1.076429009437561,8464400,0,0.0046666602876477,,,-0.5728292339500997,0.09694492877302818,,,,,,,,,,,-0.5728292339500997,0.09694492877302818,,,,,,,,,10.478874061717896,0.751256436022482,,,-0.02061922407770824,-0.02061922407770824,-0.02061922407770824,0.02703982189115249,0.02703982189115249,0.02703982189115249,,,,,,,,,,,,,,
2002-06-03,1.1285710334777832,1.1285710334777832,3151400,0,0.0484398168230959,,,-1.3923535357612211,0.3626973251298826,,,,,,,,,,,-1.3923535357612211,0.3626973251298826,,,,,,,,,11.093457206638274,0.3936863525161536,,,-0.009109383927574216,-0.009109383927574216,-0.009109383927574216,0.037145391315936124,0.037145391315936124,0.037145391315936124,,,,,,,,,,,,,,
2002-06-04,1.1178569793701172,1.1178569793701172,3105200,0,-0.0094934689885224,,,-0.8862188957061226,0.23209830668438636,,,,,,,,,,,-0.8862188957061226,0.23209830668438636,,,,,,,,,11.931138892110317,0.3738943606889207,38.926890757838834,,-0.009164253221995386,-0.009164253221995386,-0.009164253221995386,0.0339092586346951,0.0339092586346951,0.0339092586346951,,,,,,,,,,,,,,
2002-06-05,1.147143006324768,1.147143006324768,1531600,0,0.0261983666024545,,,-0.44892089180003353,0.06250100771019085,,,,,,,,,,,-0.44892089180003353,0.06250100771019085,,,,,,,,,11.276326815426776,0.31307162643064235,51.04171122594741,,-0.004743925743939149,-0.004743925743939149,-0.004743925743939149,0.033791857530794035,0.033791857530794035,0.033791857530794035,,,,,,,,,,,,,,
2002-06-06,1.182142972946167,1.182142972946167,2305800,0,0.0305105522401538,,,-0.6009665762925959,0.10847424857627597,,,,,,,,,,,-0.6009665762925959,0.10847424857627597,,,,,,,,,7.114013339190354,0.10994561904107392,61.648870176313224,,-0.0008267615234843769,-0.0008267615234843769,-0.0008267615234843769,0.033723152443520095,0.033723152443520095,0.033723152443520095,,,,,,,,,,,,,,
2002-06-07,1.1185710430145264,1.1185710430145264,1369200,0,-0.0537768538886671,,,-0.4363762582962561,0.04591716033112003,,,,,,,,,,,-0.4363762582962561,0.04591716033112003,,,,,,,,,8.660657548999783,0.12334063493055925,42.25098938777271,,-0.006121770760002649,-0.006121770760002649,-0.006121770760002649,0.03593412049101399,0.03593412049101399,0.03593412049101399,-0.06507529512152499,,,,,,,,,,,,,
2002-06-10,1.1564290523529053,1.1564290523529053,484400,0,0.0338449753145337,,,-0.2913584031232315,0.01883395449060754,,,,,,,,,,,-0.2913584031232315,0.01883395449060754,,,,,,,,,7.067590615075341,0.06804303553975943,52.61071960368684,,-0.0038715673471223797,-0.002488430207772072,-0.002488430207772072,0.037805113724659646,0.036157263629452874,0.036157263629452874,-0.04427354058278188,,,,,,,,,,,,,
2002-06-11,1.1535710096359253,1.1535710096359253,1003800,0,-0.0024714380109742,,,-0.26772070369679785,0.01731131044232037,,,,,,,,,,,-0.26772070369679785,0.01731131044232037,,,,,,,,,5.4852728554069605,0.03079925217418167,51.792391263416114,,0.0002496392395946102,-0.0024870141913722493,-0.0024870141913722493,0.03513492445497925,0.03447459854914403,0.03447459854914403,-0.003086902104592615,,,,,,,,,,,,,
2002-06-12,1.092857003211975,1.092857003211975,1799000,0,-0.0526313559519079,,,-0.54784064625846,0.07485541210832003,,,,,,,,,,,-0.54784064625846,0.07485541210832003,,,,,,,,,8.385608961385241,0.06863167752860655,37.38183052270615,,-0.0003838231330914696,-0.0063442712498749925,-0.0063442712498749925,0.03611092241391961,0.03581725932978946,0.03581725932978946,-0.009708531260042563,,,,,,,,,,,,,
2002-06-13,1.0828570127487185,1.0828570127487185,2567600,0,-0.0091503192401807,,,-0.548408800494395,0.07527434720099302,,,,,,,,,,,-0.548408800494395,0.07527434720099302,,,,,,,,,11.102978935316376,0.11783451914568288,35.48463229670716,,0.0016136935187633303,-0.0065447032491825425,-0.0065447032491825425,0.03487574135257021,0.034420280553860115,0.034420280553860115,0.010666127565394978,,,,,,,,,,,,,
2002-06-14,0.98642897605896,0.98642897605896,4783800,0,-0.0890496488035719,,,-0.6985186112764761,0.08781972479080047,,,,,,,,,,,-0.6985186112764761,0.08781972479080047,,,,,,,,,11.681490814315325,0.2061894734410764,22.5879218283207,,-0.0077579373903586294,-0.0120450329528085,-0.0120450329528085,0.045066743577374356,0.03941997853924873,0.03941997853924873,-0.08360981782312471,,,,,,,,,,,,,
