Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2010-03-11,0.6604999899864197,0.6098035573959351,3702000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-12,0.6441670060157776,0.594724178314209,4548000,0.0,-0.0247282122910825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-15,0.6238330006599426,0.5759510397911072,534000,0.0,-0.0315663564975212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-16,0.6744999885559082,0.6227288842201233,1260000,0.0,0.0812188323515521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-17,0.6988329887390137,0.6451941728591919,2610000,0.0,0.0360756124476768,,,,,,,,,,,,,,,,,,,,,,,,,5.7533318379587755,0.9263585425151875,,,,,,,,,,,,,,,,,,,,,,
2010-03-18,0.681833028793335,0.6294990181922913,1584000,0.0,-0.0243262127283855,,,11.836138560119053,0.6422487128518526,,,,,,,-0.8229906767638416,0.8067088734122245,-0.8229906767638416,0.8067088734122245,11.836138560119053,0.6422487128518526,,,,,,,-0.8229906767638416,0.8067088734122245,7.0947666814087365,0.7397419258371701,,,0.007334732656447937,0.007334732656447937,0.007334732656447937,0.049569751355198435,0.049569751355198435,0.049569751355198435,,,,,,,,,,,,,,
2010-03-19,0.650833010673523,0.6008787751197815,1596000,0.0,-0.0454657032010812,,,8.163077885646347,0.628186648522781,,,,,,,-0.8398501150075601,0.8418937057752461,-0.8398501150075601,0.8418937057752461,8.163077885646347,0.628186648522781,,,,,,,-0.8398501150075601,0.8418937057752461,6.844822338057942,0.7160833360517331,,,-0.0014653399864735864,-0.0014653399864735864,-0.0014653399864735864,0.049298842488005055,0.049298842488005055,0.049298842488005055,,,,,,,,,,,,,,
2010-03-22,0.6978330016136169,0.6442710757255554,3804000,0.0,0.0722151307160272,,,8.32288155533837,0.7306478935900317,,,,,,,-0.9273541571542625,0.8813438042937809,-0.9273541571542625,0.8813438042937809,8.32288155533837,0.7306478935900317,,,,,,,-0.9273541571542625,0.8813438042937809,7.975773506127611,0.7727308057831666,62.00607579111082,,0.009060441542455097,0.009060441542455097,0.009060441542455097,0.05292313070020295,0.05292313070020295,0.05292313070020295,,,,,,,,,,,,,,
2010-03-23,0.7428330183029175,0.6858170032501221,6114000,0.0,0.0644853662484374,,,8.60338282340816,0.7616364265919696,,,,,,,-0.8957675976908208,0.8832594339139169,-0.8957675976908208,0.8832594339139169,8.60338282340816,0.7616364265919696,,,,,,,-0.8957675976908208,0.8832594339139169,8.590202298476182,0.886095267680109,72.12528279815065,,0.015988557130702886,0.015988557130702886,0.015988557130702886,0.05277049848501043,0.05277049848501043,0.05277049848501043,,,,,,,,,,,,,,
2010-03-24,0.7016670107841492,0.6478108167648315,2034000,0.0,-0.055417579058099,,,8.861762555552888,0.8035754699930856,,,,,,,-0.832385296200216,0.8702258374063246,-0.832385296200216,0.8702258374063246,8.861762555552888,0.8035754699930856,,,,,,,-0.832385296200216,0.8702258374063246,8.954890988686376,0.8791509949902152,56.1612687145397,,0.008054541998613786,0.008054541998613786,0.008054541998613786,0.05480120606891692,0.05480120606891692,0.05480120606891692,,,,,,,,,,,,,,
