Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2023-09-14,20.13500022888184,15.701367378234863,14700,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,19.850000381469727,15.479121208190918,44100,0.0,-0.0141544496733256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,19.920000076293945,15.533710479736328,331600,0.0,0.0035264329208559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,19.850000381469727,15.479121208190918,243500,0.0,-0.0035140408913714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,19.68000030517578,15.34655475616455,156400,0.0,-0.0085642354169747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,19.3799991607666,15.112611770629885,98700,0.0,-0.0152439603535108,,,0.8672082954147499,0.9054163303167049,0.8221392579938847,0.9577246737740686,1.0578702032020708,0.7077533845980191,0.8346384541064822,0.9634025886916181,-3.3896394452885166,0.9514468336980183,-1.675481772795786,0.5813999636041991,0.8672082954147499,0.9054163303167049,0.8221392579938847,0.9577246737740686,1.0578702032020708,0.7077533845980191,0.8346384541064822,0.9634025886916181,-3.3896394452885166,0.9514468336980183,0.8672082954147499,0.9054163303167049,,,-0.007590050682865319,-0.007590050682865319,-0.007590050682865319,0.007791225301271378,0.007791225301271378,0.007791225301271378,,,,-0.0024033918002162495,-1.3112020559923376,0.7662041297825767,-0.8187061451349856,1.753611921595625,1.0,-1.3112020559923376,0.7662041297825767,-0.8187061451349856,1.753611921595625,1.0
2023-09-22,19.479999542236328,15.190592765808104,51900,0.0,0.0051599786274589,,,0.948334702343131,0.9183786594364428,0.8961662892116694,0.9514045260932662,1.2032739871137754,0.6143919216526257,0.9243398257671047,0.9394313797863867,-2.970592798050253,0.9273717236182665,-1.206922505900883,0.46279497828650196,0.948334702343131,0.9183786594364428,0.8961662892116694,0.9514045260932662,1.2032739871137754,0.6143919216526257,0.9243398257671047,0.9394313797863867,-2.970592798050253,0.9273717236182665,0.948334702343131,0.9183786594364428,,,-0.005465045797811283,-0.005465045797811283,-0.005465045797811283,0.008698070356415734,0.008698070356415734,0.008698070356415734,,,,-0.0015262993273749215,-1.446809202054725,1.0366225034297487,-1.0231491017569359,1.7792333008331083,0.9852733586121352,-1.446809202054725,1.0366225034297487,-1.0231491017569359,1.7792333008331083,0.9852733586121352
2023-09-25,19.559999465942383,15.25298023223877,139500,0.0,0.0041067723606769,,,0.8803479546052079,0.9187769431877901,0.8985715501420867,0.9597261262578602,1.2961110400568767,0.6449153472059139,0.9279197587530572,0.9497769420820711,-3.1291269458410995,0.9338704903537539,-1.2865878136452185,0.5363805735492646,0.8803479546052079,0.9187769431877901,0.8985715501420867,0.9597261262578602,1.2961110400568767,0.6449153472059139,0.9279197587530572,0.9497769420820711,-3.1291269458410995,0.9338704903537539,0.8803479546052079,0.9187769431877901,29.288763669684656,,-0.0040976432037415425,-0.0040976432037415425,-0.0040976432037415425,0.008725568878350895,0.008725568878350895,0.008725568878350895,,,,0.000456977974810599,-0.5954286636601389,0.7114301373757841,-0.6522692497199376,1.1364626006810468,0.9771056739436139,-0.5954286636601389,0.7114301373757841,-0.6522692497199376,1.1364626006810468,0.9771056739436139
2023-09-26,19.38999938964844,15.12041187286377,73600,0.0,-0.0086912106817766,,,0.8485664649858206,0.910264556783675,0.8668566439145307,0.9492771511386126,0.7828022081055415,0.47213618490547316,0.8266823516484508,0.894548007744511,-3.2428290475207207,0.9142527145627695,-1.450072155723435,0.5080031038010915,0.8485664649858206,0.910264556783675,0.8668566439145307,0.9492771511386126,0.7828022081055415,0.47213618490547316,0.8266823516484508,0.894548007744511,-3.2428290475207207,0.9142527145627695,0.8485664649858206,0.910264556783675,22.647736006796514,,-0.004671839138495925,-0.004671839138495925,-0.004671839138495925,0.008239942509407868,0.008239942509407868,0.008239942509407868,,,,0.0004609327435980552,-0.5875358289379813,0.6997145768140323,-0.6420289493323323,1.1359705055509282,0.9779846097364673,-0.5875358289379813,0.6997145768140323,-0.6420289493323323,1.1359705055509282,0.9779846097364673
2023-09-27,19.440000534057617,15.159400939941406,126300,0.0,0.0025787078897936,,,0.8307104426313229,0.9155268590771662,0.8642547596164738,0.9537393082212939,0.7971735645242145,0.4466901876044981,0.8226371607000066,0.9038067600794839,-3.3026478193905158,0.9210945705127245,-1.4170666124994042,0.5184392548660202,0.8307104426313229,0.9155268590771662,0.8642547596164738,0.9537393082212939,0.7971735645242145,0.4466901876044981,0.8226371607000066,0.9038067600794839,-3.3026478193905158,0.9210945705127245,0.8307104426313229,0.9155268590771662,28.23172287119718,,-0.0038662228020193107,-0.0038662228020193107,-0.0038662228020193107,0.008077792404050472,0.008077792404050472,0.008077792404050472,,,,0.00022914864897378764,-0.49884167508778066,0.9302463333463475,-0.4477539930517276,0.6799350133467384,0.9729183054069506,-0.49884167508778066,0.9302463333463475,-0.4477539930517276,0.6799350133467384,0.9729183054069506
