Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2023-08-15,19.76499938964844,13.529884338378906,37100,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-16,19.757999420166016,13.525094985961914,26800,0.0,-0.0003541598633232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-17,19.020000457763672,13.019906044006348,77500,0.0,-0.0373519072811139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18,18.420000076293945,12.609183311462402,36800,0.0,-0.031545760621936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,18.86000061035156,12.91037940979004,36000,0.0,0.0238871081560898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,18.86800003051757,12.915855407714844,26000,0.0,0.000424147396985,,,1.5842591263099792,0.4726371471466676,1.4472799192092862,0.3083548258189741,2.082925580824436,0.07627013966960228,2.091460686235499,0.3158896841246879,-0.9081140264426927,0.47337121051326414,-0.061141128925471334,0.018138625857512358,1.5842591263099792,0.4726371471466676,1.4472799192092862,0.3083548258189741,2.082925580824436,0.07627013966960228,2.091460686235499,0.3158896841246879,-0.9081140264426927,0.47337121051326414,1.5842591263099792,0.4726371471466676,,,-0.00898811444265966,-0.00898811444265966,-0.00898811444265966,0.025284719945381895,0.025284719945381895,0.025284719945381895,,,,0.007411774439099432,27.227011273801935,-58.24563354730494,56.18183681429776,21.383950002448856,1.0,27.227011273801935,-58.24563354730494,56.18183681429776,21.383950002448856,1.0
2023-08-23,19.541000366210938,13.37654972076416,40100,0.0,0.0356688750585558,,,1.9223167122660156,0.6423769846027951,1.9490892060504905,0.5150678744628525,3.9007811856186865,0.37852492213681965,2.7400953646996777,0.538034424515796,-1.020422708513005,0.6440468056021795,-0.27176792413660034,0.27894731970317177,1.9223167122660156,0.6423769846027951,1.9490892060504905,0.5150678744628525,3.9007811856186865,0.37852492213681965,2.7400953646996777,0.538034424515796,-1.020422708513005,0.6440468056021795,1.9223167122660156,0.6423769846027951,,,-0.0015452828591237498,-0.0015452828591237498,-0.0015452828591237498,0.029048719456430304,0.029048719456430304,0.029048719456430304,,,,-0.008306845187233158,6.791989790468169,-6.966765077867223,5.643042855485813,-0.9055677907252824,0.7984007864486873,6.791989790468169,-6.966765077867223,5.643042855485813,-0.9055677907252824,0.7984007864486873
2023-08-24,18.604999542236328,12.735822677612305,81100,0.0,-0.0478993299438795,,,1.9686768210097014,0.7503554771680909,2.2063964391070066,0.6402997858756949,4.697759171179049,0.5274364915845877,2.929192155567236,0.6735198539685364,-1.1718769694878393,0.7518909522611428,-0.3673250276748485,0.4672867049286632,1.9686768210097014,0.7503554771680909,2.2063964391070066,0.6402997858756949,4.697759171179049,0.5274364915845877,2.929192155567236,0.6735198539685364,-1.1718769694878393,0.7518909522611428,1.9686768210097014,0.7503554771680909,34.89658203651755,,-0.008167289585517429,-0.008167289585517429,-0.008167289585517429,0.031782808193101544,0.031782808193101544,0.031782808193101544,,,,-0.005280224511911089,5.679808679907252,-4.611096159855691,4.11537339532629,-1.9626881591682694,0.8374567683571059,5.679808679907252,-4.611096159855691,4.11537339532629,-1.9626881591682694,0.8374567683571059
2023-08-25,18.763999938964844,12.8446626663208,30300,0.0,0.0085461112948461,,,1.9524627212818284,0.759287580562591,2.193904188545401,0.6539592979742173,3.9324870488413506,0.4990613892608512,2.8718752245119847,0.6834020960310618,-1.1984468438499392,0.7601854705660765,-0.4259656845343694,0.4376710535926366,1.9524627212818284,0.759287580562591,2.193904188545401,0.6539592979742173,3.9324870488413506,0.4990613892608512,2.8718752245119847,0.6834020960310618,-1.1984468438499392,0.7601854705660765,1.9524627212818284,0.759287580562591,39.454851334645866,,-0.006078114475471987,-0.006078114475471987,-0.006078114475471987,0.030012620982563708,0.030012620982563708,0.030012620982563708,,,,-0.006683802002779624,5.193768924069784,-2.952086897013707,2.0778685908316867,-2.449862895850415,0.8205495164198617,5.193768924069784,-2.952086897013707,2.0778685908316867,-2.449862895850415,0.8205495164198617
2023-08-28,18.687000274658203,12.791954040527344,34200,0.0,-0.0041035847664199,,,1.8733445019972226,0.7324292547720048,2.0045360279751954,0.6027871787429084,3.67390405456339,0.4703757372540075,2.671575802161788,0.6406050951158687,-1.2048091310503632,0.7338315651441163,-0.4328141310649246,0.3704630498680779,1.8733445019972226,0.7324292547720048,2.0045360279751954,0.6027871787429084,3.67390405456339,0.4703757372540075,2.671575802161788,0.6406050951158687,-1.2048091310503632,0.7338315651441163,1.8733445019972226,0.7324292547720048,37.95348968963521,,-0.005858722285577311,-0.005858722285577311,-0.005858722285577311,0.02808195038382353,0.02808195038382353,0.02808195038382353,,,,-0.007074518553151072,5.3723883085028,-3.12914501986125,2.1578794083056296,-2.569314675082238,0.8196871271366016,5.3723883085028,-3.12914501986125,2.1578794083056296,-2.569314675082238,0.8196871271366016
2023-08-29,20.13999938964844,13.786587715148926,41600,0.0,0.0777545402490669,,,2.3557736427581646,0.765909817237155,2.633168458541264,0.6620580050164082,5.079075507119704,0.5627689323946132,3.4433384706660304,0.7150595941812405,-0.9866946411025758,0.7577190092241076,-0.3964686914524357,0.49447336266615116,2.3557736427581646,0.765909817237155,2.633168458541264,0.6620580050164082,5.079075507119704,0.5627689323946132,3.4433384706660304,0.7150595941812405,-0.9866946411025758,0.7577190092241076,2.3557736427581646,0.765909817237155,66.23756462015083,,0.0025026039678871107,0.0025026039678871107,0.0025026039678871107,0.03741780236345442,0.03741780236345442,0.03741780236345442,0.018972932536309495,,,-0.005721997011769771,5.645086822177048,-4.8296206809423925,2.647275272862581,-0.42152360519742943,0.8268063096417415,5.645086822177048,-4.8296206809423925,2.647275272862581,-0.42152360519742943,0.8268063096417415
2023-08-30,20.108999252319336,13.765366554260254,47600,0.0,-0.0015392322874168,,,2.336167399790225,0.756440773286115,2.6214183173929824,0.6569657920033205,5.069353648161771,0.5603500079646964,3.433007714083913,0.7109720424323289,-0.9823585864217887,0.7469765828409487,-0.3939247726228641,0.4831463537015903,2.336167399790225,0.756440773286115,2.6214183173929824,0.6569657920033205,5.069353648161771,0.5603500079646964,3.433007714083913,0.7109720424323289,-0.9823585864217887,0.7469765828409487,2.336167399790225,0.756440773286115,65.49441891947863,,0.0023840967254777504,0.0021351643083140277,0.0021351643083140277,0.037429730168613826,0.03551855671725951,0.03551855671725951,0.017764947993422542,,,-0.007135961527294735,5.206853307640727,-4.83505652053454,2.5540308258424287,0.2713094493255165,0.8127225939411458,5.206853307640727,-4.83505652053454,2.5540308258424287,0.2713094493255165,0.8127225939411458
2023-08-31,19.940000534057617,13.649680137634276,58500,0.0,-0.0084041336986089,,,2.334008389417019,0.7490495345430652,2.629348350237844,0.6572408600616151,4.626197961339841,0.5305370589899985,3.442553517696844,0.7117736183377517,-0.9748357288815833,0.7415081205296035,-0.40258962237401524,0.4822978106258332,2.334008389417019,0.7490495345430652,2.629348350237844,0.6572408600616151,4.626197961339841,0.5305370589899985,3.442553517696844,0.7117736183377517,-0.9748357288815833,0.7415081205296035,2.334008389417019,0.7490495345430652,61.132211584613515,,0.005278874083728251,0.0012568894744037838,0.0012568894744037838,0.03505947462081808,0.03400200410543202,0.03400200410543202,0.048370139545312885,,,-0.007408059768402793,5.189842014696534,-4.963628071358349,2.8041195799261294,0.3251792098086603,0.8136547311842517,5.189842014696534,-4.963628071358349,2.8041195799261294,0.3251792098086603,0.8136547311842517
2023-09-01,19.850000381469727,13.588071823120115,53800,0.0,-0.0045135481533298,,,2.3283007781009224,0.7490400637520755,2.631723860522339,0.657299864154461,4.562297628075115,0.5188129310051981,3.4381162173736564,0.7084354330304348,-0.9768855856288882,0.7417702668493733,-0.397146767015244,0.4591188004969198,2.3283007781009224,0.7490400637520755,2.631723860522339,0.657299864154461,4.562297628075115,0.5188129310051981,3.4381162173736564,0.7084354330304348,-0.9768855856288882,0.7417702668493733,2.3283007781009224,0.7490400637520755,58.702980729884764,,0.00798209533058887,0.0008130096568858158,0.0008130096568858158,0.032879011554415534,0.03259375666782718,0.03259375666782718,0.07763302384651749,,,-0.007247429552337995,4.973757755922129,-5.020197770705231,2.7792484900873187,0.7323390410517767,0.8132172313822299,4.973757755922129,-5.020197770705231,2.7792484900873187,0.7323390410517767,0.8132172313822299
2023-09-05,19.799999237060547,13.55384349822998,170900,0.0,-0.0025189492921046,,,2.3287388281400716,0.7492019557126413,2.5692316043930483,0.6451079062757556,3.973968872762203,0.4588196478489821,3.246659348649619,0.6743476368817817,-0.9769497019442122,0.7419472702301184,-0.4009785076142967,0.44098174336981233,2.3287388281400716,0.7492019557126413,2.5692316043930483,0.6451079062757556,3.973968872762203,0.4588196478489821,3.246659348649619,0.6743476368817817,-0.9769497019442122,0.7419472702301184,2.3287388281400716,0.7492019557126413,57.22897842402334,,0.005341489585769431,0.0005750125891007861,0.0005750125891007861,0.032518096031032784,0.031327727505587245,0.031327727505587245,0.049840858763973594,,,-0.00745278070039673,4.810218997565504,-5.041594617736377,2.760740891277377,1.0239540792998771,0.8130760929918729,4.810218997565504,-5.041594617736377,2.760740891277377,1.0239540792998771,0.8130760929918729
2023-09-06,19.989999771118164,13.68390655517578,180200,0.0,0.0095959869383219,,,2.136085674163206,0.6675876569415129,2.5197180082650728,0.62291913809734,3.7947982473202586,0.4273207004918428,2.9525296633247273,0.5942660124922798,-0.9501488724811901,0.6670326730927219,-0.3892155226150322,0.40145848356404124,2.136085674163206,0.6675876569415129,2.5197180082650728,0.62291913809734,3.7947982473202586,0.4273207004918428,2.9525296633247273,0.5942660124922798,-0.9501488724811901,0.6670326730927219,2.136085674163206,0.6675876569415129,61.5131960499302,,0.0062586735399031215,0.0011764108790488605,0.0011764108790488605,0.032493328126820986,0.030277876669157867,0.030277876669157867,0.059465748292656606,,,-0.0012063237601017925,3.011256036498403,0.3332741140764869,1.7137706991131598,-2.630214158865933,0.6870847045132467,3.011256036498403,0.3332741140764869,1.7137706991131598,-2.630214158865933,0.6870847045132467
